application_id,amount,duration_in_days,check_field_1,check_field_2,check_field_3,prev_amount,free_amount,diff_dates_in_days
26688,7.313220387090301,18.0,True,True,False,6.214608098422191,0.0,445
26799,8.039157390473237,29.0,True,False,False,7.7406644019172415,5.298317366548036,542
26864,8.070906088787819,20.0,True,True,True,7.170119543449628,0.0,330
27006,7.600902459542082,22.0,True,True,False,7.170119543449628,0.0,347
27007,7.003065458786462,9.0,False,True,True,7.313220387090301,0.0,220
27027,6.802394763324311,18.0,True,True,False,7.090076835776092,0.0,231
27058,7.313220387090301,10.0,False,True,True,7.824046010856292,9.457200449907708,212
27226,7.438383530044307,29.0,False,False,True,6.802394763324311,9.047821442478408,452
27231,8.101677747454572,26.0,True,True,False,6.684611727667927,0.0,163
27238,6.214608098422191,13.0,False,True,True,7.937374696163295,8.268731832117737,591
27290,7.9724660159745655,30.0,True,False,False,7.649692623711514,0.0,79
27354,7.7406644019172415,43.0,True,True,True,6.214608098422191,8.948975607841776,232
27393,6.396929655216146,43.0,False,False,False,8.131530710604252,9.723163998404846,543
27408,6.396929655216146,12.0,True,False,True,7.24422751560335,6.684611727667927,405
27427,7.937374696163295,4.0,False,True,True,8.070906088787819,6.907755278982137,599
27540,8.101677747454572,45.0,False,False,True,8.039157390473237,9.740968623038354,548
27614,7.24422751560335,30.0,True,False,False,7.495541943884256,8.216088098632316,524
27623,7.170119543449628,27.0,True,True,False,7.696212639346407,8.961879012677683,318
27684,7.090076835776092,42.0,False,False,False,7.783224016336037,8.85366542803745,430
27725,8.101677747454572,29.0,True,True,True,7.9724660159745655,9.78131991856192,322
27726,7.3777589082278725,5.0,True,False,True,8.101677747454572,8.039157390473237,472
27744,7.313220387090301,26.0,True,False,True,7.937374696163295,7.7406644019172415,431
27771,6.214608098422191,14.0,False,False,False,7.003065458786462,8.517193191416238,329
27807,7.495541943884256,14.0,False,False,False,7.600902459542082,7.937374696163295,172
27850,7.24422751560335,28.0,False,True,True,8.131530710604252,8.779557455883728,400
27878,7.003065458786462,23.0,False,False,False,7.495541943884256,8.006367567650246,399
27904,7.649692623711514,4.0,True,True,False,8.006367567650246,9.0595174822416,558
28004,7.696212639346407,28.0,False,True,True,7.090076835776092,0.0,148
28077,7.170119543449628,41.0,False,True,False,7.24422751560335,8.318742252692399,577
28102,7.8632667240095735,43.0,True,True,True,8.101677747454572,7.170119543449628,463
28128,7.313220387090301,17.0,True,False,False,7.495541943884256,0.0,239
28144,8.101677747454572,1.0,False,False,False,7.549609165154532,0.0,516
28180,7.783224016336037,10.0,False,True,True,7.9724660159745655,8.764053269347762,336
28248,8.101677747454572,43.0,True,True,False,6.214608098422191,0.0,269
28249,7.7406644019172415,32.0,False,True,True,7.937374696163295,0.0,273
28316,7.824046010856292,13.0,False,True,False,7.696212639346407,7.90100705199242,465
28383,6.907755278982137,20.0,True,False,False,7.3777589082278725,9.667765219015058,550
28454,7.003065458786462,26.0,False,True,False,7.170119543449628,0.0,402
28461,7.783224016336037,29.0,False,False,False,7.937374696163295,7.649692623711514,488
28464,7.090076835776092,9.0,True,True,False,8.101677747454572,0.0,483
28475,7.824046010856292,15.0,True,False,False,6.684611727667927,9.568014816247999,137
28549,7.438383530044307,13.0,False,True,True,6.907755278982137,9.159047077588632,497
28554,7.7406644019172415,22.0,True,False,False,7.824046010856292,0.0,485
28604,7.8632667240095735,5.0,False,True,False,7.3777589082278725,0.0,596
28637,7.9724660159745655,15.0,False,True,False,8.101677747454572,9.686574550972555,162
28716,7.313220387090301,29.0,False,True,False,7.090076835776092,8.070906088787819,352
28733,6.551080335043404,42.0,False,False,False,6.214608098422191,9.104979856318357,555
28751,7.8632667240095735,16.0,False,False,False,7.24422751560335,0.0,203
28765,8.101677747454572,35.0,True,False,False,7.649692623711514,9.495519314209846,243
28766,6.396929655216146,18.0,True,False,False,8.039157390473237,9.190137664658664,517
28799,7.170119543449628,36.0,True,True,True,7.549609165154532,6.551080335043404,527
28802,7.24422751560335,2.0,False,False,True,7.3777589082278725,8.974618038455112,397
28846,7.003065458786462,38.0,True,True,False,6.214608098422191,9.259130536145614,496
28931,6.551080335043404,1.0,True,False,False,7.696212639346407,8.974618038455112,177
28970,7.549609165154532,30.0,False,False,True,7.24422751560335,7.937374696163295,481
28972,6.396929655216146,22.0,True,True,True,7.3777589082278725,7.824046010856292,356
29003,7.7406644019172415,2.0,True,False,False,7.495541943884256,8.867850063029406,360
29013,7.003065458786462,24.0,False,False,True,7.937374696163295,9.775654181026242,396
29037,8.131530710604252,7.0,True,False,True,7.824046010856292,0.0,543
29046,8.131530710604252,42.0,False,False,True,7.313220387090301,9.622450022803015,443
29052,6.214608098422191,39.0,False,False,True,8.101677747454572,9.249561085129464,430
29231,7.937374696163295,45.0,True,True,True,7.783224016336037,0.0,391
29248,7.090076835776092,2.0,True,True,True,7.313220387090301,0.0,523
29289,7.090076835776092,18.0,False,True,True,8.006367567650246,7.495541943884256,420
29296,7.824046010856292,45.0,True,True,False,6.802394763324311,9.323669057283185,362
29385,7.003065458786462,30.0,True,False,True,7.600902459542082,0.0,650
29415,7.549609165154532,34.0,False,False,False,7.3777589082278725,0.0,331
29446,7.313220387090301,4.0,False,True,False,8.039157390473237,9.735068900911164,557
29484,7.783224016336037,16.0,False,False,False,7.600902459542082,0.0,555
29488,7.549609165154532,30.0,False,True,False,6.214608098422191,7.937374696163295,265
29509,7.8632667240095735,37.0,True,True,True,7.8632667240095735,9.692766521220475,382
29588,6.214608098422191,39.0,False,True,False,7.9724660159745655,0.0,339
29679,6.684611727667927,8.0,True,True,True,6.396929655216146,7.24422751560335,444
29737,6.802394763324311,5.0,False,False,False,7.090076835776092,6.684611727667927,520
29843,6.551080335043404,7.0,True,True,False,7.24422751560335,8.987196820661973,454
29926,8.070906088787819,18.0,True,False,False,7.8632667240095735,0.0,264
29977,7.090076835776092,0.0,False,False,False,7.3777589082278725,0.0,357
29998,7.3777589082278725,38.0,False,False,True,7.003065458786462,7.696212639346407,520
30004,7.3777589082278725,22.0,True,True,False,7.783224016336037,8.411832675758411,423
30007,8.131530710604252,19.0,True,True,True,7.783224016336037,0.0,357
30015,6.551080335043404,38.0,False,False,False,6.551080335043404,8.99961934066053,236
30055,7.783224016336037,28.0,True,True,True,6.802394763324311,8.433811582477187,200
30118,7.90100705199242,45.0,False,False,True,6.907755278982137,7.438383530044307,695
30172,7.696212639346407,23.0,True,True,False,7.9724660159745655,0.0,167
30199,6.684611727667927,39.0,True,True,True,6.684611727667927,9.314700387300425,508
30252,7.696212639346407,2.0,True,False,True,7.649692623711514,7.3777589082278725,72
30329,7.549609165154532,10.0,False,False,False,7.549609165154532,8.160518247477505,241
30484,6.214608098422191,23.0,False,True,False,7.824046010856292,0.0,603
30517,7.438383530044307,34.0,False,True,False,6.684611727667927,0.0,585
30556,7.495541943884256,5.0,False,True,False,7.3777589082278725,8.268731832117737,359
30677,7.824046010856292,19.0,True,False,False,6.396929655216146,0.0,397
30684,7.90100705199242,26.0,False,False,False,7.549609165154532,8.006367567650246,267
30693,7.9724660159745655,43.0,False,False,False,6.907755278982137,6.396929655216146,250
30698,6.684611727667927,42.0,False,True,False,6.396929655216146,0.0,396
30801,6.907755278982137,12.0,False,True,False,6.802394763324311,6.802394763324311,635
31018,7.549609165154532,9.0,True,True,True,6.907755278982137,8.68270762989381,270
31037,8.006367567650246,27.0,True,True,False,7.783224016336037,5.703782474656201,352
31057,7.170119543449628,32.0,False,True,False,7.090076835776092,0.0,407
31112,6.802394763324311,7.0,True,False,False,7.090076835776092,9.602382459752207,502
31130,7.495541943884256,37.0,True,False,False,7.937374696163295,0.0,129
31133,7.549609165154532,7.0,False,False,True,7.649692623711514,8.476371196895983,660
31174,7.600902459542082,4.0,False,True,False,8.006367567650246,0.0,485
31186,7.549609165154532,29.0,True,False,False,8.070906088787819,9.441452092939569,435
31231,7.9724660159745655,37.0,True,True,True,7.7406644019172415,8.794824928014517,368
31291,7.600902459542082,4.0,True,True,True,7.7406644019172415,0.0,419
31311,7.3777589082278725,44.0,False,True,True,7.170119543449628,0.0,558
31383,6.907755278982137,0.0,False,False,True,7.24422751560335,0.0,466
31404,7.090076835776092,1.0,True,False,True,6.907755278982137,7.600902459542082,562
31473,7.549609165154532,20.0,True,False,True,7.9724660159745655,9.314700387300425,302
31541,7.003065458786462,31.0,False,True,False,7.438383530044307,7.600902459542082,109
31549,6.396929655216146,4.0,True,False,True,7.937374696163295,8.160518247477505,316
31551,7.003065458786462,38.0,True,False,False,7.783224016336037,0.0,444
31595,7.170119543449628,27.0,True,True,False,7.495541943884256,0.0,233
31607,7.24422751560335,13.0,False,True,True,7.824046010856292,8.070906088787819,289
31624,7.937374696163295,15.0,False,False,False,7.7406644019172415,0.0,350
31635,6.551080335043404,44.0,True,False,True,7.3777589082278725,0.0,81
31638,6.802394763324311,13.0,True,False,False,7.495541943884256,8.99961934066053,297
31830,7.937374696163295,25.0,False,True,False,7.937374696163295,9.190137664658664,324
31851,7.649692623711514,24.0,False,True,False,8.006367567650246,0.0,467
31862,6.802394763324311,45.0,False,False,False,7.549609165154532,0.0,622
31867,7.9724660159745655,24.0,False,False,True,7.495541943884256,0.0,523
31969,7.495541943884256,44.0,False,False,False,8.039157390473237,8.961879012677683,549
31987,7.824046010856292,40.0,True,False,False,8.006367567650246,8.101677747454572,348
31998,7.937374696163295,19.0,False,True,True,7.824046010856292,0.0,177
32057,8.070906088787819,7.0,True,False,True,7.783224016336037,8.131530710604252,591
32091,7.313220387090301,37.0,True,False,True,8.101677747454572,0.0,224
32111,7.3777589082278725,33.0,True,False,True,7.24422751560335,7.8632667240095735,338
32130,8.039157390473237,25.0,False,True,False,8.039157390473237,0.0,82
32139,7.824046010856292,1.0,True,False,False,8.006367567650246,0.0,532
32237,8.070906088787819,38.0,False,True,True,7.170119543449628,0.0,144
32337,6.396929655216146,43.0,False,False,False,7.495541943884256,8.131530710604252,139
32458,7.649692623711514,12.0,False,True,True,7.649692623711514,8.556413904569519,642
32458,7.090076835776092,13.0,True,False,True,7.438383530044307,8.242756345714477,323
32526,7.438383530044307,34.0,True,False,True,7.24422751560335,7.937374696163295,216
32544,6.684611727667927,14.0,False,True,False,7.549609165154532,0.0,340
32554,6.907755278982137,9.0,False,False,False,7.549609165154532,0.0,133
32562,6.551080335043404,9.0,False,False,False,7.600902459542082,7.783224016336037,516
32574,7.937374696163295,4.0,False,False,True,6.551080335043404,9.457200449907708,296
32622,7.824046010856292,28.0,False,False,False,6.551080335043404,9.071078304642676,435
32638,7.696212639346407,43.0,True,True,False,7.649692623711514,8.716044050161402,622
32742,8.101677747454572,4.0,True,False,True,7.090076835776092,0.0,183
32791,7.7406644019172415,5.0,False,True,True,8.131530710604252,8.824677891164198,649
32824,7.783224016336037,35.0,True,True,False,7.7406644019172415,7.8632667240095735,603
32866,6.907755278982137,3.0,False,True,True,7.600902459542082,9.350102314351341,316
32895,7.937374696163295,33.0,True,False,True,7.170119543449628,0.0,353
32963,7.7406644019172415,26.0,False,False,False,7.90100705199242,7.783224016336037,393
32984,7.783224016336037,25.0,True,True,True,8.070906088787819,9.287301413112312,361
33174,6.551080335043404,7.0,True,False,True,7.649692623711514,0.0,538
33213,7.313220387090301,30.0,False,False,False,7.495541943884256,0.0,284
33216,8.039157390473237,30.0,False,False,False,8.006367567650246,0.0,337
33220,7.7406644019172415,36.0,False,True,False,7.495541943884256,0.0,458
33251,7.495541943884256,26.0,False,True,True,8.101677747454572,0.0,268
33276,7.438383530044307,41.0,True,False,True,7.90100705199242,0.0,335
33292,6.396929655216146,21.0,False,True,True,7.9724660159745655,7.313220387090301,388
33326,7.438383530044307,17.0,True,True,True,7.649692623711514,9.517825071724143,553
33390,8.070906088787819,38.0,False,False,True,8.131530710604252,8.34283980427146,259
33393,7.24422751560335,18.0,True,True,False,7.600902459542082,0.0,336
33446,6.214608098422191,8.0,False,True,True,7.24422751560335,8.1886891244442,312
33464,7.003065458786462,18.0,True,True,False,6.551080335043404,0.0,120
33517,7.9724660159745655,1.0,True,True,False,7.090076835776092,8.779557455883728,240
33592,8.101677747454572,44.0,False,True,True,7.003065458786462,8.575462099540212,417
33641,8.006367567650246,24.0,True,True,True,7.696212639346407,8.389359819906353,181
33661,7.090076835776092,44.0,False,True,False,7.24422751560335,8.039157390473237,296
33692,7.170119543449628,17.0,True,False,False,7.937374696163295,0.0,409
33744,8.006367567650246,44.0,True,True,False,7.3777589082278725,0.0,471
33784,7.170119543449628,15.0,True,True,True,7.696212639346407,7.9724660159745655,647
33837,7.937374696163295,18.0,False,True,True,7.90100705199242,0.0,200
33841,8.101677747454572,15.0,False,True,True,7.696212639346407,8.732304571033183,323
33912,7.937374696163295,5.0,True,True,False,7.696212639346407,6.396929655216146,574
33937,8.131530710604252,43.0,True,True,True,7.549609165154532,0.0,206
33967,6.551080335043404,13.0,True,False,True,7.24422751560335,0.0,453
33977,7.783224016336037,4.0,True,True,False,7.438383530044307,9.457200449907708,682
33998,7.600902459542082,30.0,True,False,False,6.907755278982137,9.792555991828847,446
34076,7.170119543449628,17.0,True,False,True,7.549609165154532,7.824046010856292,361
34081,8.070906088787819,6.0,True,True,True,7.9724660159745655,9.071078304642676,621
34097,6.551080335043404,3.0,True,True,False,7.783224016336037,8.764053269347762,404
34172,7.24422751560335,24.0,False,True,False,7.90100705199242,9.358760377094455,268
34189,6.214608098422191,8.0,True,True,True,7.090076835776092,0.0,444
34189,7.783224016336037,45.0,True,False,False,6.684611727667927,8.648221453822641,451
34197,7.649692623711514,40.0,False,True,True,6.551080335043404,9.6614159913364,209
34251,7.3777589082278725,33.0,False,False,True,6.684611727667927,0.0,433
34283,7.600902459542082,3.0,False,False,False,8.039157390473237,0.0,440
34304,7.783224016336037,35.0,False,True,True,7.549609165154532,8.748304912379623,213
34348,6.551080335043404,38.0,False,True,False,7.937374696163295,0.0,223
34359,7.600902459542082,45.0,False,False,True,7.170119543449628,9.692766521220475,443
34405,8.101677747454572,12.0,False,False,True,7.9724660159745655,8.039157390473237,249
34447,8.070906088787819,14.0,False,False,False,7.3777589082278725,8.536995818712418,282
34459,6.214608098422191,1.0,False,True,True,6.551080335043404,8.648221453822641,340
34465,7.549609165154532,23.0,False,False,False,6.684611727667927,0.0,590
34471,8.070906088787819,36.0,True,True,True,7.90100705199242,8.85366542803745,277
34476,6.396929655216146,38.0,False,True,True,7.649692623711514,0.0,85
34615,7.003065458786462,14.0,False,True,True,6.802394763324311,0.0,584
34656,7.549609165154532,3.0,True,True,False,8.039157390473237,0.0,488
34675,7.8632667240095735,5.0,True,True,True,7.24422751560335,0.0,228
34688,6.551080335043404,11.0,True,True,False,7.824046010856292,8.294049640102028,363
34749,7.549609165154532,37.0,True,False,True,8.101677747454572,8.974618038455112,423
34905,6.214608098422191,45.0,False,True,False,7.783224016336037,0.0,317
34952,7.170119543449628,0.0,True,True,True,8.101677747454572,8.699514748210191,421
34994,6.907755278982137,28.0,True,True,False,6.551080335043404,9.082507000466299,428
35020,8.101677747454572,25.0,False,True,True,7.313220387090301,9.341368634382587,365
35047,7.549609165154532,2.0,True,False,True,7.090076835776092,8.809862805379057,161
35051,7.7406644019172415,10.0,False,True,False,7.438383530044307,6.907755278982137,408
35161,7.824046010856292,19.0,False,True,True,7.170119543449628,7.090076835776092,699
35186,8.101677747454572,13.0,False,False,True,6.214608098422191,0.0,470
35219,8.101677747454572,26.0,False,True,False,7.9724660159745655,0.0,378
35301,7.600902459542082,17.0,True,True,True,7.90100705199242,9.239899174217728,186
35351,8.006367567650246,15.0,True,True,False,6.551080335043404,0.0,184
35398,8.070906088787819,35.0,False,False,True,8.070906088787819,8.575462099540212,574
35459,8.101677747454572,32.0,False,True,False,7.313220387090301,0.0,207
35459,7.696212639346407,1.0,True,False,True,6.802394763324311,7.549609165154532,298
35477,7.549609165154532,42.0,True,True,True,6.214608098422191,0.0,338
35497,7.3777589082278725,17.0,False,True,False,8.006367567650246,8.1886891244442,219
35518,7.313220387090301,35.0,False,False,False,7.090076835776092,7.696212639346407,602
35646,8.101677747454572,44.0,False,False,True,7.7406644019172415,0.0,544
35649,7.3777589082278725,16.0,False,True,True,7.90100705199242,9.239899174217728,277
35709,7.24422751560335,22.0,False,True,False,8.039157390473237,8.34283980427146,498
35731,7.3777589082278725,27.0,True,True,False,7.3777589082278725,8.83927669058535,655
35763,7.783224016336037,20.0,False,True,False,7.600902459542082,8.974618038455112,579
35797,8.006367567650246,19.0,False,True,False,7.313220387090301,9.375854810453756,465
35799,8.070906088787819,39.0,False,False,True,7.170119543449628,9.568014816247999,257
35886,7.9724660159745655,6.0,False,True,True,8.006367567650246,0.0,186
35968,7.495541943884256,28.0,False,True,False,7.549609165154532,7.8632667240095735,224
36063,7.696212639346407,35.0,False,False,True,6.551080335043404,0.0,422
36065,7.696212639346407,32.0,False,True,True,7.90100705199242,0.0,161
36093,7.24422751560335,45.0,False,True,True,8.101677747454572,8.039157390473237,328
36168,7.495541943884256,43.0,True,False,True,7.7406644019172415,0.0,247
36186,7.090076835776092,43.0,True,True,False,7.8632667240095735,7.090076835776092,178
36214,7.9724660159745655,20.0,True,True,False,8.101677747454572,8.366370301681654,280
36303,6.551080335043404,37.0,True,False,True,8.039157390473237,8.160518247477505,387
36399,7.824046010856292,31.0,False,True,False,7.937374696163295,7.24422751560335,169
36408,6.907755278982137,27.0,True,True,False,7.24422751560335,8.476371196895983,325
36483,7.783224016336037,12.0,False,False,False,7.937374696163295,7.8632667240095735,570
36492,8.070906088787819,22.0,True,False,True,7.24422751560335,0.0,421
36538,7.003065458786462,29.0,False,False,False,7.170119543449628,0.0,335
36546,7.7406644019172415,32.0,False,True,True,8.131530710604252,8.748304912379623,405
36573,6.551080335043404,41.0,True,True,False,6.396929655216146,9.341368634382587,501
36597,6.214608098422191,12.0,True,True,False,7.3777589082278725,0.0,451
36711,7.438383530044307,4.0,False,True,False,6.684611727667927,8.294049640102028,451
36727,6.214608098422191,20.0,False,True,True,8.101677747454572,9.503009985939002,336
36743,7.3777589082278725,9.0,False,False,False,6.802394763324311,8.867850063029406,457
36772,6.396929655216146,1.0,False,False,False,7.783224016336037,0.0,344
36776,8.101677747454572,36.0,True,True,False,7.495541943884256,8.630521876723241,110
36786,8.006367567650246,41.0,False,True,True,7.3777589082278725,9.190137664658664,460
36793,8.101677747454572,44.0,True,True,False,7.600902459542082,8.216088098632316,539
36821,7.438383530044307,39.0,True,True,False,7.003065458786462,0.0,501
36881,7.495541943884256,44.0,True,True,True,6.684611727667927,8.433811582477187,362
36934,7.8632667240095735,2.0,True,True,False,8.039157390473237,0.0,393
36956,6.802394763324311,19.0,False,True,False,7.438383530044307,8.961879012677683,540
37025,7.549609165154532,8.0,True,True,False,7.003065458786462,0.0,371
37175,7.7406644019172415,12.0,False,False,False,7.696212639346407,9.249561085129464,626
37202,7.649692623711514,2.0,True,False,True,7.649692623711514,0.0,161
37216,7.783224016336037,9.0,True,True,True,7.696212639346407,7.003065458786462,565
37297,7.9724660159745655,23.0,True,True,False,7.24422751560335,0.0,168
37347,7.90100705199242,29.0,True,False,False,7.549609165154532,0.0,532
37372,7.90100705199242,44.0,True,False,True,7.8632667240095735,0.0,418
37425,6.684611727667927,45.0,True,True,True,7.24422751560335,0.0,308
37429,6.907755278982137,28.0,True,True,False,7.003065458786462,0.0,333
37434,6.396929655216146,38.0,False,False,True,6.396929655216146,8.716044050161402,438
37517,8.101677747454572,24.0,False,False,False,7.090076835776092,0.0,277
37611,6.802394763324311,31.0,False,True,True,8.039157390473237,0.0,689
37634,7.90100705199242,5.0,False,False,False,6.551080335043404,6.907755278982137,82
37639,7.438383530044307,14.0,False,False,True,7.549609165154532,7.24422751560335,486
37640,7.783224016336037,0.0,False,False,True,7.90100705199242,0.0,510
37641,7.495541943884256,22.0,False,True,False,6.802394763324311,9.425451751593128,495
37662,7.824046010856292,18.0,True,False,True,7.8632667240095735,0.0,356
37671,7.313220387090301,24.0,True,True,True,6.214608098422191,9.667765219015058,320
37732,8.070906088787819,9.0,True,False,False,7.90100705199242,7.313220387090301,477
37738,7.438383530044307,32.0,False,True,False,8.101677747454572,9.287301413112312,596
37851,7.549609165154532,40.0,True,False,False,8.131530710604252,9.764225485202621,483
37881,7.549609165154532,25.0,False,False,True,7.600902459542082,9.400960731584833,82
37897,7.600902459542082,43.0,False,True,False,7.824046010856292,9.655026193237628,343
37912,7.438383530044307,19.0,False,True,True,7.3777589082278725,7.937374696163295,422
37918,7.495541943884256,34.0,True,True,True,6.684611727667927,8.85366542803745,579
38042,7.3777589082278725,43.0,True,True,True,7.696212639346407,8.935903526274423,531
38053,7.3777589082278725,30.0,True,False,True,7.783224016336037,0.0,354
38074,8.101677747454572,27.0,True,True,False,7.90100705199242,0.0,163
38141,7.824046010856292,9.0,False,False,True,8.039157390473237,9.449357272446683,511
38228,7.090076835776092,0.0,True,True,True,7.649692623711514,0.0,466
38298,7.90100705199242,33.0,True,False,True,6.802394763324311,5.703782474656201,537
38328,7.495541943884256,32.0,True,False,True,6.396929655216146,7.600902459542082,609
38354,6.907755278982137,43.0,True,True,True,6.907755278982137,6.214608098422191,204
38366,6.802394763324311,22.0,True,True,True,7.495541943884256,0.0,370
38459,8.131530710604252,14.0,True,True,False,7.3777589082278725,0.0,289
38462,6.396929655216146,4.0,True,False,True,7.438383530044307,0.0,265
38646,7.24422751560335,38.0,False,True,False,7.7406644019172415,8.389359819906353,420
38656,7.7406644019172415,6.0,True,True,True,7.549609165154532,7.696212639346407,339
38687,6.551080335043404,14.0,True,False,False,7.549609165154532,9.472704636443673,299
38739,7.313220387090301,22.0,False,True,True,8.101677747454572,0.0,397
38788,6.907755278982137,23.0,False,False,False,8.039157390473237,0.0,91
38807,7.9724660159745655,38.0,True,True,False,7.696212639346407,0.0,402
38867,6.684611727667927,18.0,True,True,True,7.9724660159745655,8.612503371220562,291
38925,8.131530710604252,36.0,True,False,False,6.551080335043404,9.230142999272362,411
38940,7.090076835776092,6.0,False,False,True,7.438383530044307,0.0,117
38955,7.937374696163295,36.0,True,False,False,7.7406644019172415,8.716044050161402,475
38968,6.214608098422191,21.0,False,True,True,6.907755278982137,8.961879012677683,548
39009,7.783224016336037,7.0,False,False,True,6.802394763324311,9.02401079378469,258
39053,7.170119543449628,17.0,True,False,True,6.907755278982137,9.441452092939569,611
39091,8.006367567650246,16.0,False,False,False,7.937374696163295,6.802394763324311,296
39120,7.90100705199242,24.0,True,False,True,7.937374696163295,9.409191230721348,540
39232,8.006367567650246,3.0,False,False,True,7.8632667240095735,9.532423871145296,332
39245,6.907755278982137,14.0,True,False,False,7.649692623711514,7.7406644019172415,612
39294,7.783224016336037,4.0,True,True,True,7.090076835776092,8.556413904569519,383
39347,7.003065458786462,10.0,True,True,True,8.131530710604252,9.159047077588632,373
39544,7.170119543449628,19.0,True,True,True,7.3777589082278725,0.0,633
39550,7.783224016336037,13.0,True,True,True,7.313220387090301,0.0,412
39640,7.003065458786462,8.0,True,True,False,6.396929655216146,0.0,379
39675,7.549609165154532,38.0,True,False,False,7.495541943884256,8.732304571033183,182
39702,7.824046010856292,26.0,False,False,False,6.551080335043404,0.0,654
39742,6.907755278982137,21.0,True,False,True,7.24422751560335,0.0,511
39763,7.438383530044307,43.0,False,True,False,7.495541943884256,8.935903526274423,514
39803,7.8632667240095735,1.0,True,True,True,7.937374696163295,9.441452092939569,452
39897,7.696212639346407,1.0,True,True,True,7.495541943884256,0.0,624
39913,7.313220387090301,26.0,False,False,True,8.039157390473237,7.90100705199242,475
40044,8.101677747454572,1.0,False,False,True,7.003065458786462,9.60911649193355,440
40057,7.937374696163295,20.0,False,False,False,6.214608098422191,5.703782474656201,378
40073,7.937374696163295,28.0,True,False,False,8.070906088787819,9.667765219015058,445
40101,8.101677747454572,32.0,False,True,False,7.600902459542082,8.974618038455112,443
40153,7.090076835776092,1.0,False,True,True,7.24422751560335,7.824046010856292,166
40316,7.438383530044307,3.0,False,False,False,7.313220387090301,0.0,319
40357,8.070906088787819,9.0,True,False,False,7.9724660159745655,9.259130536145614,443
40447,7.003065458786462,40.0,False,False,True,8.039157390473237,9.409191230721348,285
40455,7.003065458786462,3.0,False,True,True,6.214608098422191,0.0,66
40458,8.101677747454572,23.0,True,True,False,8.070906088787819,7.824046010856292,149
40502,7.438383530044307,23.0,True,True,False,6.802394763324311,8.318742252692399,606
40528,6.907755278982137,15.0,False,False,True,7.696212639346407,0.0,278
40531,7.3777589082278725,44.0,False,False,True,7.696212639346407,8.34283980427146,599
40534,7.170119543449628,18.0,True,True,True,7.313220387090301,8.366370301681654,387
40671,8.039157390473237,28.0,True,True,True,7.649692623711514,0.0,278
40675,6.396929655216146,20.0,True,True,False,7.090076835776092,0.0,321
40844,7.003065458786462,28.0,False,True,False,6.907755278982137,0.0,253
40894,7.8632667240095735,15.0,True,True,False,6.396929655216146,8.83927669058535,107
40985,6.396929655216146,43.0,False,True,False,8.039157390473237,0.0,374
41018,8.006367567650246,42.0,False,True,True,7.3777589082278725,5.703782474656201,371
41101,6.684611727667927,7.0,True,False,False,7.9724660159745655,0.0,562
41122,8.070906088787819,13.0,False,False,True,6.684611727667927,0.0,109
41210,7.090076835776092,30.0,True,True,False,7.7406644019172415,0.0,431
41232,8.006367567650246,34.0,False,False,False,7.313220387090301,7.3777589082278725,287
41262,7.24422751560335,34.0,True,False,True,8.131530710604252,6.684611727667927,359
41314,6.396929655216146,37.0,False,True,True,8.039157390473237,8.594154232552366,473
41331,8.070906088787819,22.0,True,True,True,7.003065458786462,0.0,418
41359,6.802394763324311,4.0,True,False,True,7.8632667240095735,9.852194258148577,44
41376,7.90100705199242,10.0,False,False,True,7.783224016336037,0.0,545
41388,6.214608098422191,17.0,False,True,False,6.907755278982137,8.922658299524402,137
41431,7.438383530044307,7.0,False,False,True,7.649692623711514,0.0,73
41559,7.438383530044307,44.0,True,False,True,6.907755278982137,8.794824928014517,178
41611,7.600902459542082,25.0,True,False,False,7.7406644019172415,0.0,447
41733,7.090076835776092,39.0,False,False,True,7.824046010856292,9.635608107380527,117
41757,6.214608098422191,6.0,True,False,True,7.7406644019172415,9.277999020449997,541
41821,6.907755278982137,29.0,False,True,False,7.649692623711514,8.45531778769815,371
41939,6.551080335043404,29.0,False,False,True,7.696212639346407,9.350102314351341,582
42051,7.549609165154532,16.0,True,False,False,8.006367567650246,7.549609165154532,530
42079,7.003065458786462,11.0,True,True,True,7.937374696163295,7.090076835776092,476
42163,6.802394763324311,25.0,False,False,True,7.90100705199242,9.179881164491475,369
42227,6.907755278982137,37.0,True,False,True,7.600902459542082,9.495519314209846,131
42281,7.495541943884256,5.0,True,False,False,7.600902459542082,0.0,349
42466,8.006367567650246,1.0,True,True,False,6.551080335043404,0.0,346
42475,8.006367567650246,12.0,False,True,True,6.802394763324311,0.0,233
42491,7.8632667240095735,11.0,False,False,False,8.006367567650246,8.612503371220562,276
42494,8.039157390473237,36.0,False,False,False,6.802394763324311,9.495519314209846,513
42593,7.003065458786462,3.0,False,False,True,7.8632667240095735,9.277999020449997,508
42669,7.495541943884256,2.0,False,False,False,7.8632667240095735,9.375854810453756,244
42691,7.438383530044307,16.0,True,True,False,6.551080335043404,9.169518377455928,620
42917,7.696212639346407,5.0,True,False,True,6.802394763324311,9.035986984831405,527
42989,7.495541943884256,39.0,True,False,False,7.649692623711514,0.0,416
43002,7.90100705199242,21.0,True,False,False,7.495541943884256,7.696212639346407,615
43236,7.783224016336037,45.0,False,False,True,7.7406644019172415,8.630521876723241,342
43239,7.438383530044307,31.0,False,True,False,7.696212639346407,9.035986984831405,437
43303,7.696212639346407,7.0,False,False,False,7.696212639346407,8.318742252692399,446
43311,7.24422751560335,36.0,True,True,True,7.9724660159745655,0.0,536
